Type,ID,TimeStamp,Bus,Len,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7
1,0x106,1108.125,0,8,00,00,00,00,00,00,00,00
1,0x0,1108.148,0,8,00,00,00,00,00,12,00,28
1,0x305,1108.172,0,8,59,F1,3C,3F,28,D4,02,40
1,0x521,1108.195,0,6,00,02,E7,FF,FF,FF,08,42
1,0x305,1108.218,0,8,58,F1,3C,3F,27,D4,02,40
1,0x208,1108.242,0,2,A6,FF,21,3E,00,00,00,00
1,0x170,1108.265,0,3,00,00,00,00,00,3C,70,00
1,0x210,1108.289,0,2,A6,FF,21,3E,00,00,00,00
1,0x305,1108.312,0,8,59,F1,3C,3F,28,D4,02,40
1,0x303,1108.338,0,8,00,00,00,00,B3,C6,23,3F
1,0x8,1108.361,0,8,76,78,77,00,00,00,00,00
1,0x303,1108.384,0,8,00,00,00,00,6A,51,22,3F
1,0x521,1108.408,0,6,00,04,06,00,00,00,09,42
1,0x304,1108.431,0,8,64,C9,21,3E,00,00,00,00
1,0x7,1108.455,0,8,00,00,00,00,00,00,00,37
1,0x304,1108.478,0,8,64,C9,21,3E,00,00,00,00
1,0x521,1108.501,0,6,00,05,F7,FF,FF,FF,09,42
1,0x304,1108.524,0,8,64,C9,21,3E,00,00,00,00
1,0x0,1108.548,0,8,00,00,00,00,00,12,00,28
1,0x304,1108.581,0,8,64,C9,21,3E,00,00,00,00
1,0x521,1108.616,0,6,00,06,00,00,00,00,09,42
1,0x305,1108.64,0,8,58,F1,3C,3F,27,D4,02,40
1,0x0,1108.663,0,8,00,00,00,00,00,12,00,28
1,0x305,1108.686,0,8,59,F1,3C,3F,28,D4,02,40
1,0x302,1108.71,0,8,4E,14,AD,41,60,14,0A,42
1,0x305,1108.733,0,8,58,F1,3C,3F,27,D4,02,40
1,0x303,1108.756,0,8,00,00,00,00,76,62,22,3F
1,0x305,1108.779,0,8,59,F1,3C,3F,28,D4,02,40
1,0x303,1108.803,0,8,00,00,00,00,E4,3D,22,3F
1,0x305,1108.829,0,8,58,F1,3C,3F,27,D4,02,40
1,0x0,1108.852,0,8,00,00,00,00,00,12,00,28
1,0x304,1108.875,0,8,64,C9,21,3E,00,00,00,00
1,0x521,1108.899,0,6,00,09,FA,FF,FF,FF,0A,42
1,0x207,1108.922,0,8,A7,02,81,00,91,A1,00,00
1,0x0,1108.946,0,8,00,00,00,00,00,12,00,28
1,0x171,1108.969,0,8,00,00,00,00,01,00,00,01
1,0x208,1108.992,0,2,A7,FF,AE,41,08,89,0A,42
1,0x305,1109.016,0,8,58,F1,3C,3F,27,D4,02,40
1,0x0,1109.039,0,8,00,00,00,00,00,12,00,28
1,0x3,1109.065,0,8,00,33,10,00,00,00,00,00
1,0x521,1109.088,0,6,00,0B,FD,FF,FF,FF,0A,42
1,0x305,1109.112,0,8,5A,F1,3C,3F,28,D4,02,40
1,0x207,1109.135,0,8,A8,02,84,00,94,A4,00,00
1,0x6,1109.159,0,8,FF,FF,01,3E,99,99,00,00
1,0x303,1109.182,0,8,00,00,00,00,6C,62,22,3F
1,0x521,1109.205,0,6,00,0C,00,00,00,00,04,00
1,0x20C,1109.229,0,2,A8,FF,21,3E,00,00,00,00
1,0x0,1109.252,0,8,00,00,00,00,00,12,00,28
1,0x304,1109.276,0,8,64,C9,21,3E,00,00,00,00
1,0x521,1109.301,0,6,00,0D,06,00,00,00,0A,42
1,0x304,1109.325,0,8,64,C9,21,3E,00,00,00,00
1,0x0,1109.348,0,8,00,00,00,00,00,12,00,28
1,0x171,1109.371,0,8,00,00,00,00,01,00,00,01
1,0x208,1109.395,0,2,A9,FF,AE,41,08,89,0A,42
1,0x20C,1109.418,0,2,A9,FF,00,00,00,00,00,00
1,0x214,1109.442,0,2,A9,FF,FF,FF,FF,FF,0A,42
1,0x106,1109.465,0,8,00,00,00,00,00,00,00,00
1,0x521,1109.488,0,6,00,0F,06,00,00,00,0A,42
1,0x305,1109.512,0,8,59,F1,3C,3F,28,D4,02,40
1,0x305,1109.538,0,8,58,F1,3C,3F,27,D4,02,40
1,0x106,1109.561,0,8,00,00,00,00,00,00,00,00
1,0x302,1109.584,0,8,93,34,AE,41,60,14,0A,42
1,0x521,1109.608,0,6,00,00,03,00,00,00,70,00
1,0x303,1109.631,0,8,00,00,00,00,AF,71,23,3F
1,0x0,1109.654,0,8,00,00,00,00,00,12,00,28
1,0x303,1109.677,0,8,00,00,00,00,F5,3D,22,3F
1,0x305,1109.701,0,8,58,F1,3C,3F,27,D4,02,40
1,0x303,1109.724,0,8,00,00,00,00,74,62,22,3F
1,0x20C,1109.747,0,2,AA,FF,00,00,00,89,0A,42
1,0x303,1109.773,0,8,00,00,00,00,21,0B,23,3F
1,0x305,1109.797,0,8,59,F1,3C,3F,28,D4,02,40
1,0x304,1109.82,0,8,64,C9,21,3E,00,00,00,00
1,0x0,1109.843,0,8,00,00,00,00,00,12,00,28
1,0x304,1109.867,0,8,64,C9,21,3E,00,00,00,00
1,0x207,1109.89,0,4,AB,01,D8,00,08,89,0A,42
1,0x304,1109.913,0,8,64,C9,21,3E,00,00,00,00
1,0x0,1109.937,0,8,00,00,00,00,00,12,00,28
1,0x305,1109.96,0,8,59,F1,3C,3F,28,D4,02,40
1,0x214,1109.986,0,2,AB,FF,AF,41,08,89,0A,42
1,0x215,1110.01,0,2,AB,0A,AF,41,08,89,0A,42
1,0x0,1110.033,0,8,00,00,00,00,00,12,00,28
1,0x6,1110.056,0,8,FF,FF,01,3E,99,99,00,00
1,0x303,1110.08,0,8,00,00,00,00,94,D9,22,3F
1,0x305,1110.103,0,8,58,F1,3C,3F,27,D4,02,40
1,0x303,1110.126,0,8,00,00,00,00,5D,B8,21,3F
1,0x0,1110.15,0,8,00,00,00,00,00,12,00,28
1,0x171,1110.173,0,8,00,00,00,00,01,00,00,01
1,0x305,1110.197,0,8,59,F1,3C,3F,28,D4,02,40
1,0x20C,1110.222,0,2,AC,FF,02,C5,09,4A,07,00
1,0x305,1110.246,0,8,59,F1,3C,3F,28,D4,02,40
1,0x170,1110.269,0,3,00,00,00,3E,00,00,00,00
1,0x305,1110.292,0,8,58,F1,3C,3F,27,D4,02,40
1,0x304,1110.316,0,8,64,C9,21,3E,00,00,00,00
1,0x0,1110.339,0,8,00,00,00,00,00,12,00,28
1,0x304,1110.362,0,8,64,C9,21,3E,00,00,00,00
1,0x208,1110.386,0,2,AD,FF,AE,41,B8,FD,0A,42
1,0x210,1110.409,0,2,AD,FF,00,00,00,00,00,00
1,0x305,1110.433,0,8,59,F1,3C,3F,28,D4,02,40
1,0x304,1110.458,0,8,64,C9,21,3E,00,00,00,00
1,0x207,1110.482,0,8,AE,03,86,00,96,A6,00,00
1,0x305,1110.505,0,8,58,F1,3C,3F,27,D4,02,40
1,0x305,1110.528,0,8,59,F1,3C,3F,28,D4,02,40
1,0x106,1110.552,0,8,00,00,00,00,00,00,00,00
1,0x303,1110.583,0,8,00,00,00,00,B8,1B,22,3F
1,0x211,1110.622,0,8,AE,00,77,78,78,78,77,FF
1,0x303,1110.646,0,8,00,00,00,00,19,0A,21,3F
1,0x214,1110.669,0,2,AE,FF,78,77,77,77,78,FF
1,0x170,1110.692,0,3,00,00,00,3E,00,00,00,00
1,0x305,1110.722,0,8,58,F1,3C,3F,27,D4,02,40
1,0x303,1110.745,0,8,00,00,00,00,8B,B7,22,3F
1,0x207,1110.769,0,8,AF,02,88,00,98,A8,00,00
1,0x304,1110.792,0,8,64,C9,21,3E,00,00,00,00
1,0x305,1110.815,0,8,59,F1,3C,3F,28,D4,02,40
1,0x303,1110.839,0,8,00,00,00,00,A5,A0,21,3F
1,0x6,1110.862,0,8,FF,FF,01,3E,99,99,00,00
1,0x305,1110.886,0,8,58,F1,3C,3F,27,D4,02,40
1,0x304,1110.909,0,8,64,C9,21,3E,00,00,00,00
1,0x305,1110.932,0,8,59,F1,3C,3F,28,D4,02,40
1,0x6,1110.958,0,8,FF,FF,01,3E,99,99,00,00
1,0x305,1110.981,0,8,59,F1,3C,3F,28,D4,02,40
1,0x304,1111.005,0,8,64,C9,21,3E,00,00,00,00
1,0x305,1111.028,0,8,59,F1,3C,3F,28,D4,02,40
1,0x106,1111.051,0,8,00,00,00,00,00,00,00,00
1,0x305,1111.075,0,8,59,F1,3C,3F,28,D4,02,40
1,0x106,1111.098,0,8,00,00,00,00,00,00,00,00
1,0x303,1111.122,0,8,00,00,00,00,65,3B,22,3F
1,0x305,1111.145,0,8,58,F1,3C,3F,27,D4,02,40
1,0x6,1111.168,0,8,FF,FF,01,3E,99,99,00,00
1,0x305,1111.194,0,8,59,F1,3C,3F,28,D4,02,40
1,0x303,1111.217,0,8,00,00,00,00,75,93,22,3F
1,0x13C033C6,1111.241,0,1,00,34,AE,41,B8,FD,0A,42
1,0x303,1111.264,0,8,00,00,00,00,57,0E,21,3F
1,0x305,1111.288,0,8,59,F1,3C,3F,28,D4,02,40
1,0x521,1111.311,0,6,00,01,FD,FF,FF,FF,00,00
1,0x208,1111.334,0,2,B0,FF,AE,41,B8,FD,0A,42
1,0x6,1111.358,0,8,FF,FF,01,3E,99,99,00,00
1,0x305,1111.383,0,8,59,F1,3C,3F,28,D4,02,40
1,0x304,1111.409,0,8,64,C9,21,3E,00,00,00,00
1,0x0,1111.432,0,8,00,00,00,00,00,12,00,28
1,0x5,1111.456,0,8,00,00,00,CD,00,23,AD,64
1,0x305,1111.479,0,8,5C,F1,3C,3F,29,D4,02,40
1,0x304,1111.502,0,8,63,C9,21,3E,00,00,00,00
1,0x208,1111.525,0,2,B1,FF,AE,41,D0,9F,09,42
1,0x305,1111.549,0,8,59,F1,3C,3F,28,D4,02,40
1,0x0,1111.572,0,8,00,00,00,00,00,12,00,28
1,0x305,1111.596,0,8,59,F1,3C,3F,28,D4,02,40
1,0x305,1111.628,0,8,59,F1,3C,3F,28,D4,02,40
1,0x106,1111.664,0,8,00,00,00,00,00,00,00,00
1,0x207,1111.688,0,8,B2,03,86,00,96,A6,00,00
1,0x305,1111.711,0,8,59,F1,3C,3F,28,D4,02,40
1,0x521,1111.735,0,6,00,05,FA,FF,FF,FF,00,00
1,0x305,1111.758,0,8,59,F1,3C,3F,28,D4,02,40
1,0x208,1111.782,0,2,B2,FF,78,77,78,78,78,FF
1,0x210,1111.806,0,2,B2,FF,FF,FF,FF,FF,00,01
1,0x214,1111.829,0,2,B2,FF,21,3E,00,00,00,00
1,0x305,1111.853,0,8,59,F1,3C,3F,28,D4,02,40
1,0x303,1111.876,0,8,00,00,00,00,3D,D4,21,3F
1,0x207,1111.902,0,8,B3,02,83,00,93,A3,00,00
1,0x305,1111.925,0,8,59,F1,3C,3F,28,D4,02,40
1,0x0,1111.949,0,8,00,00,00,00,00,12,00,28
1,0x171,1111.972,0,8,00,00,00,00,01,00,00,01
1,0x305,1111.995,0,8,58,F1,3C,3F,27,D4,02,40
1,0x305,1112.019,0,8,59,F1,3C,3F,28,D4,02,40
1,0x106,1112.042,0,8,00,00,00,00,00,00,00,00
1,0x302,1112.065,0,8,93,34,AE,41,58,2B,09,42
1,0x305,1112.089,0,8,58,F1,3C,3F,27,D4,02,40
1,0x303,1112.112,0,8,00,00,00,00,7F,2E,23,3F
1,0x305,1112.138,0,8,59,F1,3C,3F,28,D4,02,40
1,0x0,1112.161,0,8,00,00,00,00,00,12,00,28
1,0x305,1112.185,0,8,5B,F1,3C,3F,29,D4,02,40
1,0x303,1112.208,0,8,00,00,00,00,EC,6D,23,3F
1,0x305,1112.231,0,8,58,F1,3C,3F,27,D4,02,40
1,0x303,1112.254,0,8,00,00,00,00,58,B8,21,3F
1,0x2,1112.278,0,8,79,7C,7A,00,00,00,00,00
1,0x304,1112.301,0,8,64,C9,21,3E,00,00,00,00
1,0x305,1112.325,0,8,58,F1,3C,3F,27,D4,02,40
1,0x304,1112.348,0,8,64,C9,21,3E,00,00,00,00
1,0x171,1112.374,0,8,00,00,00,00,01,00,00,01
1,0x207,1112.397,0,8,B4,02,81,00,91,A1,00,00
1,0x305,1112.42,0,8,58,F1,3C,3F,27,D4,02,40
1,0x304,1112.444,0,8,64,C9,21,3E,00,00,00,00
1,0x209,1112.467,0,8,B4,AF,02,C5,09,4A,07,00
1,0x305,1112.491,0,8,59,F1,3C,3F,28,D4,02,40
1,0x521,1112.514,0,6,00,0D,00,00,00,00,08,42
1,0x305,1112.538,0,8,58,F1,3C,3F,27,D4,02,40
1,0x303,1112.561,0,8,00,00,00,00,72,84,22,3F
1,0x207,1112.584,0,8,B5,02,84,00,94,A4,00,00
1,0x303,1112.61,0,8,00,00,00,00,0B,0B,23,3F
1,0x305,1112.634,0,8,59,F1,3C,3F,28,D4,02,40
1,0x0,1112.657,0,8,00,00,00,00,00,12,00,28
1,0x210,1112.681,0,2,B5,FF,00,7C,00,D8,04,00
1,0x303,1112.704,0,8,00,00,00,00,C9,3A,23,3F
1,0x305,1112.727,0,8,58,F1,3C,3F,27,D4,02,40
1,0x0,1112.751,0,8,00,00,00,00,00,12,00,28
1,0x171,1112.774,0,8,00,00,00,00,01,00,00,01
1,0x304,1112.797,0,8,64,C9,21,3E,00,00,00,00
1,0x208,1112.821,0,2,B6,FF,91,5C,02,00,08,42
1,0x20D,1112.846,0,8,B6,00,76,FF,78,78,76,FF
1,0x210,1112.87,0,2,B6,FF,FF,FF,FF,FF,08,42
1,0x214,1112.893,0,2,B6,FF,00,00,00,00,00,00
1,0x521,1112.916,0,6,00,01,09,00,00,00,09,42
1,0x304,1112.94,0,8,64,C9,21,3E,00,00,00,00
1,0x171,1112.963,0,8,00,00,00,00,01,00,00,01
1,0x305,1112.986,0,8,58,F1,3C,3F,27,D4,02,40
1,0x521,1113.01,0,6,00,02,FA,FF,FF,FF,0A,42
1,0x305,1113.033,0,8,59,F1,3C,3F,28,D4,02,40
1,0x303,1113.059,0,8,00,00,00,00,01,A4,21,3F
1,0x305,1113.082,0,8,58,F1,3C,3F,27,D4,02,40
1,0x303,1113.106,0,8,00,00,00,00,42,30,21,3F
1,0x305,1113.129,0,8,59,F1,3C,3F,28,D4,02,40
1,0x303,1113.152,0,8,00,00,00,00,DB,2C,22,3F
1,0x171,1113.176,0,8,00,00,00,00,01,00,00,01
1,0x303,1113.199,0,8,00,00,00,00,4C,A7,21,3F
1,0x305,1113.222,0,8,59,F1,3C,3F,28,D4,02,40
1,0x304,1113.246,0,8,64,C9,21,3E,00,00,00,00
1,0x170,1113.269,0,3,00,00,00,41,D0,9F,09,42
1,0x304,1113.295,0,8,64,C9,21,3E,00,00,00,00
1,0x305,1113.318,0,8,59,F1,3C,3F,28,D4,02,40
1,0x304,1113.341,0,8,64,C9,21,3E,00,00,00,00
1,0x171,1113.373,0,8,00,00,00,00,01,00,00,01
1,0x304,1113.411,0,8,64,C9,21,3E,00,00,00,00
1,0x521,1113.435,0,6,00,06,F7,FF,FF,FF,0A,42
1,0x304,1113.458,0,8,64,C9,21,3E,00,00,00,00
1,0x170,1113.482,0,3,00,00,00,41,B8,FD,0A,42
1,0x305,1113.505,0,8,5A,F1,3C,3F,28,D4,02,40
1,0x521,1113.528,0,6,00,07,03,00,00,00,0A,42
1,0x305,1113.554,0,8,59,F1,3C,3F,28,D4,02,40
1,0x208,1113.577,0,2,B7,FF,AE,41,08,89,0A,42
1,0x171,1113.601,0,8,00,00,00,00,01,00,00,01
1,0x521,1113.624,0,6,00,08,FD,FF,FF,FF,0B,42
1,0x3,1113.647,0,8,00,33,10,00,00,00,00,00
1,0x170,1113.671,0,3,00,00,00,00,94,A4,00,00
1,0x303,1113.694,0,8,00,00,00,00,8B,62,22,3F
1,0x521,1113.717,0,6,00,09,FD,FF,FF,FF,0B,42
1,0x304,1113.741,0,8,64,C9,21,3E,00,00,00,00
1,0x171,1113.764,0,8,00,00,00,00,01,00,00,01
1,0x210,1113.79,0,2,B8,FF,00,7C,00,D8,04,00
1,0x521,1113.814,0,6,00,0A,F4,FF,FF,FF,04,00
1,0x304,1113.837,0,8,64,C9,21,3E,00,00,00,00
1,0x170,1113.86,0,3,00,00,00,00,00,3C,70,00
1,0x207,1113.884,0,8,B9,03,86,00,96,A6,00,00
1,0x521,1113.908,0,6,00,0B,FD,FF,FF,FF,0B,42
1,0x305,1113.932,0,8,3F,F1,3C,3F,14,D4,02,40
1,0x171,1113.955,0,8,00,00,00,00,01,00,00,01
1,0x305,1113.978,0,8,59,F1,3C,3F,28,D4,02,40
1,0x302,1114.002,0,8,93,34,AE,41,60,E7,0B,42
1,0x214,1114.028,0,2,B9,FF,FF,FF,FF,FF,77,FF
1,0x303,1114.051,0,8,00,00,00,00,42,3D,21,3F
1,0x170,1114.074,0,3,00,00,00,00,00,3C,70,00
1,0x303,1114.098,0,8,00,00,00,00,BA,A0,21,3F
1,0x305,1114.121,0,8,59,F1,3C,3F,28,D4,02,40
1,0x303,1114.144,0,8,00,00,00,00,3B,2C,21,3F
1,0x171,1114.168,0,8,00,00,00,00,01,00,00,01
1,0x303,1114.191,0,8,00,00,00,00,67,40,22,3F
1,0x521,1114.214,0,6,00,0E,F7,FF,FF,FF,0B,42
1,0x304,1114.238,0,8,64,C9,21,3E,00,00,00,00
1,0x305,1114.264,0,8,59,F1,3C,3F,28,D4,02,40
1,0x304,1114.287,0,8,64,C9,21,3E,00,00,00,00
1,0x521,1114.31,0,6,00,0F,F7,FF,FF,FF,0B,42
1,0x304,1114.334,0,8,64,C9,21,3E,00,00,00,00
1,0x305,1114.357,0,8,58,F1,3C,3F,27,D4,02,40
1,0x304,1114.38,0,8,64,C9,21,3E,00,00,00,00
1,0x521,1114.404,0,6,00,00,EE,FF,FF,FF,0B,42
1,0x106,1114.427,0,8,00,00,00,00,00,00,00,00
1,0x7,1114.45,0,8,00,00,00,00,00,00,00,37
1,0x305,1114.476,0,8,58,F1,3C,3F,27,D4,02,40
1,0x521,1114.5,0,6,00,01,EE,FF,FF,FF,0B,42
1,0x305,1114.523,0,8,59,F1,3C,3F,28,D4,02,40
1,0x302,1114.546,0,8,93,34,AE,41,80,72,0B,42
1,0x305,1114.57,0,8,58,F1,3C,3F,27,D4,02,40
1,0x303,1114.593,0,8,00,00,00,00,42,A7,21,3F
1,0x521,1114.616,0,6,00,02,F4,FF,FF,FF,0B,42
1,0x303,1114.64,0,8,00,00,00,00,F1,F9,22,3F
1,0x0,1114.671,0,8,00,00,00,00,00,12,00,28
1,0x303,1114.702,0,8,00,00,00,00,A0,3F,23,3F
1,0x521,1114.728,0,6,00,03,F1,FF,FF,FF,0B,42
1,0x303,1114.752,0,8,00,00,00,00,73,C9,22,3F
1,0x305,1114.775,0,8,59,F1,3C,3F,28,D4,02,40
1,0x208,1114.798,0,2,BA,FF,00,00,01,00,00,01
1,0x521,1114.822,0,6,00,04,FD,FF,FF,FF,07,00
1,0x304,1114.845,0,8,64,C9,21,3E,00,00,00,00
1,0x0,1114.868,0,8,00,00,00,00,00,12,00,28
1,0x207,1114.892,0,8,BB,02,84,00,94,A4,00,00
1,0x521,1114.915,0,6,00,05,F4,FF,FF,FF,0A,42
1,0x303,1114.938,0,8,00,00,00,00,54,EA,22,3F
1,0x305,1114.964,0,8,59,F1,3C,3F,28,D4,02,40
1,0x303,1114.988,0,8,00,00,00,00,58,3D,21,3F
1,0x521,1115.011,0,6,00,06,F1,FF,FF,FF,0A,42
1,0x303,1115.035,0,8,00,00,00,00,47,74,21,3F
1,0x305,1115.059,0,8,59,F1,3C,3F,28,D4,02,40
1,0x304,1115.082,0,8,64,C9,21,3E,00,00,00,00
1,0x521,1115.106,0,6,00,07,00,00,00,00,09,42
1,0x304,1115.129,0,8,64,C9,21,3E,00,00,00,00
1,0x0,1115.152,0,8,00,00,00,00,00,12,00,28
1,0x6,1115.176,0,8,FF,FF,01,3E,99,99,00,00
1,0x305,1115.202,0,8,5C,F1,3C,3F,29,D4,02,40
1,0x304,1115.225,0,8,63,C9,21,3E,00,00,00,00
1,0x0,1115.248,0,8,00,00,00,00,00,12,00,28
1,0x106,1115.272,0,8,00,00,00,00,00,00,00,00
1,0x305,1115.295,0,8,58,F1,3C,3F,27,D4,02,40
1,0x106,1115.319,0,8,00,00,00,00,00,00,00,00
1,0x0,1115.342,0,8,00,00,00,00,00,12,00,28
1,0x305,1115.365,0,8,59,F1,3C,3F,28,D4,02,40
1,0x303,1115.389,0,8,00,00,00,00,89,0A,22,3F
1,0x305,1115.412,0,8,58,F1,3C,3F,27,D4,02,40
1,0x303,1115.438,0,8,00,00,00,00,24,75,20,3F
1,0x305,1115.461,0,8,59,F1,3C,3F,28,D4,02,40
1,0x303,1115.485,0,8,00,00,00,00,65,A3,20,3F
1,0x305,1115.508,0,8,58,F1,3C,3F,27,D4,02,40
1,0x211,1115.531,0,8,BC,79,00,79,00,BA,04,00
1,0x305,1115.555,0,8,59,F1,3C,3F,28,D4,02,40
1,0x304,1115.578,0,8,64,C9,21,3E,00,00,00,00
1,0x305,1115.602,0,8,58,F1,3C,3F,27,D4,02,40
1,0x304,1115.625,0,8,64,C9,21,3E,00,00,00,00
1,0x2,1115.648,0,8,79,7C,7A,00,00,00,00,00
1,0x304,1115.674,0,8,64,C9,21,3E,00,00,00,00
1,0x20C,1115.698,0,2,BD,FF,FF,FF,FF,FF,78,FF
1,0x211,1115.721,0,8,BD,00,77,78,78,78,77,FF
1,0x0,1115.744,0,8,00,00,00,00,00,12,00,28
1,0x304,1115.768,0,8,64,C9,21,3E,00,00,00,00
1,0x305,1115.791,0,8,58,F1,3C,3F,27,D4,02,40
1,0x106,1115.815,0,8,00,00,00,00,00,00,00,00
1,0x0,1115.838,0,8,00,00,00,00,00,12,00,28
1,0x305,1115.861,0,8,59,F1,3C,3F,28,D4,02,40
1,0x303,1115.885,0,8,00,00,00,00,61,81,20,3F
1,0x207,1115.911,0,5,BE,08,C5,00,A2,14,0A,42
1,0x303,1115.934,0,8,00,00,00,00,56,63,21,3F
1,0x305,1115.957,0,8,59,F1,3C,3F,28,D4,02,40
1,0x209,1115.981,0,1,BE,00,00,00,01,00,00,01
1,0x305,1116.005,0,8,58,F1,3C,3F,27,D4,02,40
1,0x303,1116.028,0,8,00,00,00,00,7C,62,22,3F
1,0x0,1116.051,0,8,00,00,00,00,00,12,00,28
1,0x304,1116.075,0,8,64,C9,21,3E,00,00,00,00
1,0x305,1116.098,0,8,58,F1,3C,3F,27,D4,02,40
1,0x521,1116.133,0,6,00,01,03,00,00,00,00,00
1,0x305,1116.171,0,8,59,F1,3C,3F,28,D4,02,40
1,0x2,1116.194,0,8,79,7C,7A,00,00,00,00,00
1,0x210,1116.217,0,2,BF,FF,AE,41,D0,9F,09,42
1,0x521,1116.241,0,6,00,02,00,00,00,00,00,00
1,0x305,1116.264,0,8,59,F1,3C,3F,28,D4,02,40
1,0x0,1116.287,0,8,00,00,00,00,00,12,00,28
1,0x305,1116.31,0,8,58,F1,3C,3F,27,D4,02,40
1,0x106,1116.334,0,8,00,00,00,00,00,00,00,00
1,0x0,1116.357,0,8,00,00,00,00,00,12,00,28
1,0x304,1116.383,0,8,64,C9,21,3E,00,00,00,00
1,0x208,1116.406,0,2,C0,FF,AD,41,D0,9F,09,42
1,0x303,1116.43,0,8,00,00,00,00,C1,2C,22,3F
1,0x305,1116.453,0,8,59,F1,3C,3F,28,D4,02,40
1,0x170,1116.476,0,3,00,00,00,3E,00,00,00,00
1,0x305,1116.5,0,8,58,F1,3C,3F,27,D4,02,40
1,0x303,1116.523,0,8,00,00,00,00,80,84,22,3F
1,0x0,1116.547,0,8,00,00,00,00,00,12,00,28
1,0x304,1116.57,0,8,64,C9,21,3E,00,00,00,00
1,0x209,1116.593,0,8,C1,7B,00,7B,00,CE,04,00
1,0x304,1116.619,0,8,64,C9,21,3E,00,00,00,00
1,0x1,1116.643,0,8,AF,CE,BA,3C,70,00,00,00
1,0x304,1116.666,0,8,64,C9,21,3E,00,00,00,00
1,0x305,1116.689,0,8,58,F1,3C,3F,27,D4,02,40
1,0x304,1116.713,0,8,64,C9,21,3E,00,00,00,00
1,0x207,1116.736,0,8,C2,03,86,00,96,A6,00,00
1,0x106,1116.759,0,8,00,00,00,00,00,00,00,00
1,0x305,1116.783,0,8,58,F1,3C,3F,27,D4,02,40
1,0x106,1116.806,0,8,00,00,00,00,00,00,00,00
1,0x20C,1116.829,0,2,C2,FF,AD,41,58,2B,09,42
1,0x305,1116.855,0,8,59,F1,3C,3F,28,D4,02,40
1,0x302,1116.879,0,8,4E,14,AD,41,58,2B,09,42
1,0x214,1116.902,0,2,C2,FF,00,41,58,2B,09,42
1,0x303,1116.925,0,8,00,00,00,00,F6,4E,22,3F
1,0x305,1116.949,0,8,58,F1,3C,3F,27,D4,02,40
1,0x303,1116.972,0,8,00,00,00,00,2E,FD,20,3F
1,0x305,1116.995,0,8,59,F1,3C,3F,28,D4,02,40
1,0x521,1117.019,0,6,00,0A,FA,FF,FF,FF,00,00
1,0x0,1117.042,0,8,00,00,00,00,00,12,00,28
1,0x304,1117.065,0,8,64,C9,21,3E,00,00,00,00
1,0x305,1117.091,0,8,59,F1,3C,3F,28,D4,02,40
1,0x304,1117.114,0,8,64,C9,21,3E,00,00,00,00
1,0x0,1117.138,0,8,00,00,00,00,00,12,00,28
1,0x304,1117.161,0,8,64,C9,21,3E,00,00,00,00
1,0x305,1117.184,0,8,59,F1,3C,3F,28,D4,02,40
1,0x304,1117.208,0,8,64,C9,21,3E,00,00,00,00
1,0x13C033C6,1117.231,0,1,00,14,AD,41,F0,B6,08,42
1,0x9,1117.255,0,8,AF,CE,BA,00,00,3C,70,00
1,0x170,1117.278,0,3,00,00,00,41,F0,B6,08,42
1,0x305,1117.301,0,8,59,F1,3C,3F,28,D4,02,40
1,0x0,1117.327,0,8,00,00,00,00,00,12,00,28
1,0x305,1117.351,0,8,58,F1,3C,3F,27,D4,02,40
1,0x303,1117.374,0,8,00,00,00,00,5B,C9,21,3F
1,0x305,1117.397,0,8,59,F1,3C,3F,28,D4,02,40
1,0x303,1117.421,0,8,00,00,00,00,C3,71,23,3F
1,0x2,1117.444,0,8,79,7C,7A,00,00,00,00,00
1,0x303,1117.468,0,8,00,00,00,00,35,52,21,3F
1,0x207,1117.491,0,8,C3,02,81,00,91,A1,00,00
1,0x303,1117.514,0,8,00,00,00,00,8A,4E,21,3F
1,0x0,1117.54,0,8,00,00,00,00,00,12,00,28
1,0x208,1117.563,0,2,C3,FF,21,3E,00,00,00,00
1,0x20C,1117.587,0,2,C3,FF,00,00,01,00,00,01
1,0x304,1117.61,0,8,64,C9,21,3E,00,00,00,00
1,0x0,1117.633,0,8,00,00,00,00,00,12,00,28
1,0x304,1117.657,0,8,64,C9,21,3E,00,00,00,00
1,0x170,1117.68,0,3,00,00,00,41,58,2B,09,42
1,0x304,1117.711,0,8,64,C9,21,3E,00,00,00,00
1,0x305,1117.743,0,8,58,F1,3C,3F,27,D4,02,40
1,0x106,1117.766,0,8,00,00,00,00,00,00,00,00
1,0x20C,1117.792,0,2,C4,FF,00,7B,00,CE,04,00
1,0x305,1117.816,0,8,59,F1,3C,3F,28,D4,02,40
1,0x521,1117.839,0,6,00,02,00,00,00,00,09,42
1,0x0,1117.862,0,8,00,00,00,00,00,12,00,28
1,0x303,1117.885,0,8,00,00,00,00,C0,5F,21,3F
1,0x305,1117.909,0,8,5B,F1,3C,3F,29,D4,02,40
1,0x303,1117.932,0,8,00,00,00,00,7E,50,21,3F
1,0x209,1117.956,0,8,C5,00,78,77,78,78,78,FF
1,0x210,1117.979,0,2,C5,FF,77,78,78,78,77,FF
1,0x304,1118.002,0,8,64,C9,21,3E,00,00,00,00
1,0x0,1118.028,0,8,00,00,00,00,00,12,00,28
1,0x304,1118.052,0,8,64,C9,21,3E,00,00,00,00
