#datatype measurement,double,double,double,double,double,double,double,double,double,double,double,double,double,double
#group false,false,false,false,false,false,false,false,false,false,false,false,false,false
#default _result,,,,,,,,,,,,,
tempoDoSistema,power,motor_power,torque,motor_rpm,voltage,motor_temp,controller_temp,accelerator,ready_to_drive,torque_request_disable,test_mode,regen_request,brake
120.955,3081,1172,-970.5,-621,148.3,31.4,33.1,51.43663691157396,1,1,1,0,758
121.0,3093,1233,-968.6,-626,148.3,31.4,33.1,51.43663691157396,1,1,1,0,758
121.042,3379,1410,-964.7,-619,148.1,31.3,33.2,51.43663691157396,1,1,1,0,758
121.277,3968,1599,-964.1,-576,147.1,31.3,33.4,51.43663691157396,1,1,1,0,758
121.424,4893,2046,-956.5,-552,147.0,31.3,33.7,51.43663691157396,1,1,1,0,758
121.679,4386,2090,-959.4,-510,146.0,31.4,33.8,51.43663691157396,1,1,1,0,758
121.833,4340,2080,-961.1,-491,146.3,31.5,34.1,51.43663691157396,1,1,1,0,758
122.565,4649,2498,-960.4,-399,145.7,32.0,34.7,51.43663691157396,1,1,1,0,758
122.672,4982,2526,-961.6,-373,145.7,32.0,34.8,51.43663691157396,1,1,1,0,758
122.717,4641,2350,-964.3,-373,145.7,32.0,34.8,51.43663691157396,1,1,1,0,758
122.823,4435,2466,-962.9,-367,145.5,32.1,34.7,51.43663691157396,1,1,1,0,758
122.872,4736,2422,-964.1,-357,145.8,32.1,34.8,51.43663691157396,1,1,1,0,758
122.914,4770,2550,-962.9,-346,145.8,32.1,34.8,51.43663691157396,1,1,1,0,758
122.98,4625,2577,-962.3,-348,145.8,32.1,34.8,51.43663691157396,1,1,1,0,758
123.034,4619,2555,-963.0,-342,145.8,32.1,34.8,51.43663691157396,1,1,1,0,758
123.09,4967,2605,-963.0,-329,145.8,32.1,34.8,51.43663691157396,1,1,1,0,758
123.133,4702,2473,-964.5,-336,145.2,32.2,35.1,51.43663691157396,1,1,1,0,758
123.198,4851,2586,-963.7,-322,145.2,32.2,35.1,51.43663691157396,1,1,1,0,758
123.241,4870,2703,-962.2,-318,145.2,32.2,35.1,51.43663691157396,1,1,1,0,758
123.367,4988,2899,-960.9,-294,145.1,32.2,35.3,51.43663691157396,1,1,1,0,758
123.412,4660,2480,-966.3,-298,145.1,32.2,35.3,51.43663691157396,1,1,1,0,758
123.517,5013,2928,-961.0,-284,144.8,32.2,35.4,51.43663691157396,1,1,1,0,758
123.559,5406,2930,-961.4,-277,144.8,32.2,35.4,51.43663691157396,1,1,1,0,758
123.666,5053,2725,-964.2,-275,144.6,32.3,35.5,51.43663691157396,1,1,1,0,758
123.724,4832,2967,-961.2,-271,144.6,32.3,35.5,51.43663691157396,1,1,1,0,758
123.788,5163,2832,-963.4,-262,144.6,32.3,35.5,51.43663691157396,1,1,1,0,758
123.832,4741,2834,-962.9,-271,144.6,32.3,35.7,51.43663691157396,1,1,1,0,758
123.875,4781,2747,-964.5,-262,144.6,32.3,35.7,51.43663691157396,1,1,1,0,758
123.967,5220,2815,-964.1,-254,145.1,32.3,35.9,51.43663691157396,1,1,1,0,758
124.074,4909,2961,-963.0,-236,145.1,32.3,35.9,51.43663691157396,1,1,1,0,758
124.116,5251,2956,-963.4,-229,144.5,32.3,36.0,51.43663691157396,1,1,1,0,758
124.158,4966,2988,-962.7,-236,144.5,32.3,36.0,51.43663691157396,1,1,1,0,758
124.266,4996,2728,-966.1,-233,144.7,32.1,36.1,51.43663691157396,1,1,1,0,758
124.308,4824,2711,-967.0,-217,144.7,32.1,36.1,51.43663691157396,1,1,1,0,758
124.413,5081,3092,-962.5,-215,144.7,32.1,36.1,51.43663691157396,1,1,1,0,758
124.456,5164,3212,-961.4,-207,144.3,32.1,36.3,51.43663691157396,1,1,1,0,758
124.507,5032,2846,-966.4,-192,144.3,32.1,36.3,51.43663691157396,1,1,1,0,758
124.571,4867,2814,-966.0,-212,144.3,32.1,36.3,51.43663691157396,1,1,1,0,758
124.613,5074,3097,-963.1,-199,144.3,32.1,36.4,51.43663691157396,1,1,1,0,758
124.762,4794,3045,-964.6,-181,144.6,32.2,36.5,51.43663691157396,1,1,1,0,758
124.809,4709,2972,-965.5,-178,144.7,32.2,36.7,42.80918593118181,1,1,1,0,0
124.92,4947,2924,-966.4,-170,144.0,32.2,36.8,42.80918593118181,1,1,1,0,0
124.962,4856,2863,-967.3,-166,144.7,32.3,36.9,42.80918593118181,1,1,1,0,0
125.109,4675,2922,-967.5,-144,145.2,32.3,37.0,42.80918593118181,1,1,1,0,0
125.154,4721,2729,-969.2,-156,144.3,32.2,37.1,42.80918593118181,1,1,1,0,0
125.259,4431,2551,-971.4,-149,144.8,32.2,37.1,42.80918593118181,1,1,1,0,0
125.301,4365,2536,-971.8,-143,144.9,32.3,37.1,42.80918593118181,1,1,1,0,0
125.409,4523,2813,-968.9,-138,145.4,32.4,37.4,42.80918593118181,1,1,1,0,0
125.514,4592,2753,-969.4,-142,145.0,32.4,37.5,42.80918593118181,1,1,1,0,0
125.581,4378,2820,-969.0,-133,145.0,32.5,37.6,42.80918593118181,1,1,1,0,0
125.686,4733,2859,-969.0,-120,145.0,32.5,37.6,42.80918593118181,1,1,1,0,0
125.729,4401,2604,-971.8,-120,145.0,32.5,37.6,42.80918593118181,1,1,1,0,0
125.858,4137,2751,-970.5,-112,145.3,32.9,37.8,42.80918593118181,1,1,1,0,0
125.963,4065,2448,-974.0,-103,146.1,32.9,37.9,42.80918593118181,1,1,1,0,0
126.008,3757,2528,-973.2,-102,146.7,32.9,38.0,42.80918593118181,1,1,1,0,0
126.155,4074,2406,-974.6,-97,145.5,32.9,38.0,42.80918593118181,1,1,1,0,0
126.306,3576,2157,-977.4,-92,145.9,32.9,38.3,42.80918593118181,1,1,1,0,0
126.433,3703,2442,-974.6,-85,146.5,33.0,38.3,42.80918593118181,1,1,1,0,0
126.479,3880,2485,-974.0,-88,145.9,33.0,38.4,42.80918593118181,1,1,1,0,0
126.757,3998,2476,-974.2,-87,146.4,33.6,38.6,42.80918593118181,1,1,1,0,0
126.914,4959,3132,-968.0,-68,144.5,33.4,38.7,42.80918593118181,1,1,1,0,0
126.956,4239,2859,-970.4,-81,145.6,33.4,38.8,42.80918593118181,1,1,1,0,0
127.104,4063,2705,-972.4,-65,145.0,33.4,38.9,42.80918593118181,1,1,1,0,0
127.253,4055,2643,-973.5,-49,145.1,33.4,38.9,42.80918593118181,1,1,1,0,0
127.403,3736,2412,-975.7,-56,145.8,33.4,39.1,42.80918593118181,1,1,1,0,0
127.553,4282,2653,-972.9,-66,145.7,33.4,39.1,42.80918593118181,1,1,1,0,0
127.7,3946,2462,-974.7,-72,145.9,33.6,39.4,42.80918593118181,1,1,1,0,0
127.858,3180,2048,-979.2,-64,146.4,33.6,39.4,42.80918593118181,1,1,1,0,0
128.008,3329,2204,-977.2,-78,146.1,33.6,39.6,42.80918593118181,1,1,1,0,0
128.05,3877,2583,-973.2,-82,146.1,33.6,39.7,42.80918593118181,1,1,1,0,0
128.224,4229,2488,-974.2,-83,145.3,33.1,39.8,42.80918593118181,1,1,1,0,0
128.35,3531,2356,-976.3,-54,145.7,33.2,39.8,42.80918593118181,1,1,1,0,0
128.5,3400,2279,-976.3,-84,146.7,33.3,40.0,42.80918593118181,1,1,1,0,0
128.65,3166,2130,-977.7,-92,146.6,33.3,40.1,42.80918593118181,1,1,1,0,0
128.692,3473,2266,-976.2,-92,145.6,33.4,40.2,42.80918593118181,1,1,1,0,0
128.799,3577,2078,-977.9,-105,145.6,33.4,40.2,42.80918593118181,1,1,1,0,0
128.956,3727,2308,-975.3,-111,146.7,33.4,40.4,42.80918593118181,1,1,1,0,0
129.152,3546,2076,-978.4,-87,145.8,33.6,40.6,42.070649271381704,1,1,1,0,0
129.363,2300,1482,-984.5,-91,145.9,33.7,40.7,42.070649271381704,1,1,1,0,0
129.405,2355,1300,-986.1,-108,145.9,33.7,40.7,36.37750820172427,1,1,1,0,0
129.447,3331,1851,-980.1,-114,146.9,33.7,41.0,36.37750820172427,1,1,1,0,0
129.489,3128,1859,-979.4,-142,146.9,33.7,41.0,36.37750820172427,1,1,1,0,0
129.596,3228,1791,-980.0,-147,146.9,33.7,41.0,36.37750820172427,1,1,1,0,0
129.638,3243,1762,-980.4,-145,147.1,33.7,41.0,35.49553673609522,1,1,1,0,0
129.746,2994,1830,-979.7,-141,147.1,33.7,41.0,35.49553673609522,1,1,1,0,0
129.788,2920,1757,-980.5,-143,146.8,33.8,41.2,36.7330434119173,1,1,1,0,0
129.901,2797,1829,-979.3,-160,146.8,33.8,41.2,33.82925154497597,1,1,1,0,0
130.093,2775,1738,-979.9,-176,147.1,33.7,41.4,25.831998168917377,1,1,1,0,0
130.243,2060,904,-989.4,-189,148.3,33.7,41.4,16.652170595864803,1,1,1,0,0
130.392,1894,890,-989.3,-211,149.5,33.7,41.6,16.652170595864803,1,1,1,0,0
130.54,1410,366,-995.5,-233,149.3,33.7,41.6,16.652170595864803,1,1,1,0,0
130.713,1393,458,-994.0,-274,149.0,33.8,41.9,16.652170595864803,1,1,1,0,0
130.997,1376,449,-993.6,-331,149.8,33.9,42.1,16.652170595864803,1,1,1,0,0
131.039,1347,364,-994.8,-334,149.8,33.9,42.1,16.652170595864803,1,1,1,0,0
131.189,1306,354,-994.6,-374,149.7,33.9,42.1,16.652170595864803,1,1,1,0,0
131.339,1319,362,-994.5,-378,149.7,33.9,42.2,16.652170595864803,1,1,1,0,0
131.489,1384,386,-993.8,-411,149.9,34.0,42.3,16.652170595864803,1,1,1,0,0
132.236,1351,264,-993.8,-597,149.9,34.4,42.6,4.385442893110551,1,0,1,0,0
132.278,1336,278,-993.7,-583,149.9,34.5,42.7,4.385442893110551,1,0,1,0,0
132.386,1336,271,-993.3,-614,149.8,34.6,42.7,4.385442893110551,1,0,1,0,0
132.428,1435,339,-991.7,-611,149.2,34.6,42.8,4.385442893110551,1,0,1,0,0
132.47,1429,325,-992.1,-612,149.2,34.6,42.8,4.385442893110551,1,0,1,0,0
132.533,1284,196,-994.7,-651,149.2,34.6,42.8,4.385442893110551,1,0,1,0,0
132.575,1151,148,-996.0,-649,149.9,34.6,42.9,4.385442893110551,1,0,1,0,0
132.615,1347,226,-993.8,-657,149.9,34.6,42.9,4.385442893110551,1,0,1,0,0
132.679,1206,129,-996.3,-666,149.9,34.6,42.9,4.385442893110551,1,0,1,0,0
132.721,1352,209,-994.0,-670,149.9,34.6,42.9,4.385442893110551,1,0,1,0,0
132.763,1261,224,-993.0,-697,149.9,34.6,42.9,4.385442893110551,1,0,1,0,0
132.829,1203,158,-994.9,-703,150.1,34.7,43.0,4.385442893110551,1,0,1,0,0
132.871,1175,171,-994.2,-719,150.1,34.7,43.0,4.385442893110551,1,0,1,0,0
132.934,1239,200,-993.0,-728,150.1,34.7,43.0,4.385442893110551,1,0,1,0,0
132.976,1310,206,-992.5,-739,150.1,34.7,43.1,4.385442893110551,1,0,1,0,0
133.021,1337,184,-992.9,-754,150.1,34.7,43.1,4.385442893110551,1,0,1,0,0
133.085,1224,194,-992.6,-752,150.1,34.7,43.1,4.385442893110551,1,0,1,0,0
133.128,1209,129,-994.0,-795,150.1,34.7,43.1,4.385442893110551,1,0,1,0,0
133.193,1328,173,-992.7,-776,150.1,34.7,43.1,4.385442893110551,1,0,1,0,0
133.307,1156,66,-996.7,-812,149.6,34.7,43.2,4.385442893110551,1,0,1,0,0
133.351,1244,194,-991.2,-790,149.6,34.7,43.2,4.385442893110551,1,0,1,0,0
133.435,1317,185,-990.4,-818,149.6,34.7,43.2,4.385442893110551,1,0,1,0,0
133.479,1273,172,-991.6,-806,149.6,34.7,43.2,4.385442893110551,1,0,1,0,0
133.521,1234,118,-992.8,-845,149.6,34.7,43.2,4.385442893110551,1,0,1,0,0
133.564,1225,103,-993.0,-860,149.6,34.7,43.2,10.118257419699397,1,0,1,0,0
133.627,1151,92,-994.2,-851,149.6,34.7,43.2,10.118257419699397,1,0,1,0,0
133.669,1214,88,-993.9,-863,149.6,34.7,43.2,10.118257419699397,1,0,1,0,0
133.713,1143,101,-992.5,-873,150.7,34.6,43.5,10.118257419699397,1,0,1,0,0
133.778,1155,70,-993.8,-892,150.7,34.6,43.5,10.118257419699397,1,0,1,0,0
133.826,1211,67,-994.4,-887,150.7,34.6,43.5,10.118257419699397,1,0,1,0,0
133.934,1181,68,-993.8,-895,150.7,34.6,43.5,10.118257419699397,1,0,1,0,0
133.976,1149,49,-994.2,-919,150.7,34.6,43.5,10.118257419699397,1,0,1,0,0
134.125,1071,30,-994.5,-949,150.3,34.7,43.7,10.118257419699397,1,0,1,0,0
134.167,1173,39,-993.2,-945,150.3,34.7,43.7,10.118257419699397,1,0,1,0,0
134.273,1144,21,-993.7,-968,150.7,34.6,43.7,10.118257419699397,1,0,1,0,0
134.315,1047,10,-996.1,-975,150.3,34.6,43.7,9.135576409552147,1,0,1,0,0
134.423,1141,9,-994.3,-984,150.2,34.6,43.7,9.135576409552147,1,0,1,0,0
134.465,1052,3,-996.4,-992,151.0,34.8,43.8,9.135576409552147,1,0,1,0,0
134.528,1158,5,-994.4,-991,151.0,34.8,43.8,9.135576409552147,1,0,1,0,0
134.572,1158,7,-994.3,-989,150.7,34.8,43.9,9.135576409552147,1,0,1,0,0
134.615,1093,8,-994.9,-985,150.7,34.8,43.9,9.135576409552147,1,0,1,0,0
134.678,1176,9,-994.4,-985,150.7,34.8,43.9,9.135576409552147,1,0,1,0,0
134.736,1176,7,-994.5,-987,150.4,34.9,43.9,9.135576409552147,1,0,1,0,0
134.894,1175,7,-994.6,-987,150.6,34.9,43.9,9.135576409552147,1,0,1,0,0
134.937,1136,9,-994.7,-983,150.6,34.9,43.9,9.135576409552147,1,0,1,0,0
134.98,1127,8,-996.0,-982,150.2,35.0,44.1,9.135576409552147,1,0,1,0,0
135.024,1190,9,-994.4,-985,150.2,35.0,44.1,9.135576409552147,1,0,1,0,0
135.066,1150,10,-994.5,-982,150.2,35.0,44.1,9.135576409552147,1,0,1,0,0
135.172,1183,12,-994.4,-980,150.1,35.0,44.1,9.135576409552147,1,0,1,0,0
135.216,1154,11,-994.2,-981,150.7,35.0,44.2,9.135576409552147,1,0,1,0,0
135.322,1180,11,-994.2,-981,150.7,35.0,44.2,9.135576409552147,1,0,1,0,0
135.364,1170,11,-994.0,-983,150.7,35.2,44.2,9.135576409552147,1,0,1,0,0
135.472,1137,9,-994.8,-984,149.7,35.2,44.2,10.772869459067675,1,0,1,0,0
135.514,1179,7,-994.4,-988,150.4,35.2,44.2,10.772869459067675,1,0,1,0,0
135.62,1155,11,-994.3,-982,150.7,35.2,44.2,10.772869459067675,1,0,1,0,0
135.674,1183,9,-993.5,-986,150.5,35.2,44.3,10.772869459067675,1,0,1,0,0
135.793,1119,7,-994.4,-987,150.5,35.2,44.3,10.772869459067675,1,0,1,0,0
135.93,1132,9,-993.9,-986,150.1,35.2,44.3,10.772869459067675,1,0,1,0,0
135.972,1204,11,-992.2,-987,149.9,35.0,44.5,10.772869459067675,1,0,1,0,0
136.124,1197,12,-992.9,-984,149.9,35.0,44.5,10.772869459067675,1,0,1,0,0
136.167,1171,15,-993.1,-980,150.1,34.9,44.6,10.772869459067675,1,0,1,0,0
136.272,1175,11,-993.1,-984,150.1,34.9,44.6,10.772869459067675,1,0,1,0,0
136.316,1194,11,-993.2,-985,151.0,35.2,44.6,10.772869459067675,1,0,1,0,0
136.464,1241,10,-988.1,-992,150.3,35.2,44.7,10.772869459067675,1,0,1,0,0
136.614,1210,10,-990.5,-990,150.5,35.2,44.7,10.772869459067675,1,0,1,0,0
136.72,1130,5,-992.7,-993,150.9,35.3,44.8,10.772869459067675,1,0,1,0,0
136.764,1210,12,-991.3,-987,150.0,35.2,44.9,10.772869459067675,1,0,1,0,0
136.918,1202,14,-991.2,-985,150.4,35.2,44.9,10.772869459067675,1,0,1,0,0
137.07,1197,13,-991.2,-985,150.9,35.2,45.0,10.772869459067675,1,0,1,0,0
137.112,1193,15,-991.0,-984,150.1,35.2,45.1,10.772869459067675,1,0,1,0,0
137.262,1216,14,-991.2,-985,150.4,35.2,45.1,10.772869459067675,1,0,1,0,0
137.367,1159,10,-992.1,-988,150.7,35.3,45.1,10.772869459067675,1,0,1,0,0
137.412,1211,8,-991.5,-991,150.5,35.3,45.2,10.772869459067675,1,0,1,0,0
137.58,1227,10,-989.3,-991,151.0,35.4,45.2,47.415884641794456,1,0,1,0,0
137.815,1325,11,-983.0,-994,150.6,35.5,45.4,47.415884641794456,1,0,1,0,0
137.867,1406,6,-979.2,-998,151.0,35.4,45.4,47.415884641794456,1,0,1,0,0
137.972,1522,10,-975.1,-997,151.0,35.4,45.4,47.415884641794456,1,0,1,0,0
138.014,1464,13,-975.2,-995,151.0,35.4,45.4,47.415884641794456,1,0,1,0,0
138.059,1579,22,-973.5,-992,149.5,35.4,45.6,47.415884641794456,1,0,1,0,0
138.206,1599,-6,-972.1,-1000,150.1,35.4,45.6,47.415884641794456,1,0,1,0,0
138.379,1609,-18,-970.8,-1000,150.2,35.5,45.7,47.415884641794456,1,0,1,0,0
138.505,1631,-21,-970.0,-1000,150.0,35.4,45.7,47.415884641794456,1,0,1,0,0
138.662,1592,-14,-971.2,-1000,150.1,35.4,45.8,47.415884641794456,1,0,1,0,0
138.862,1595,-3,-970.5,-1000,149.9,35.5,45.9,47.415884641794456,1,0,1,0,0
139.012,1698,-23,-967.4,-1000,150.0,35.5,45.9,54.58609903105211,1,0,1,0,0
139.055,1735,-29,-964.9,-1000,149.9,35.4,45.9,54.58609903105211,1,0,1,0,0
139.161,1887,-52,-961.3,-1000,149.9,35.4,45.9,54.58609903105211,1,0,1,0,0
139.205,1772,-44,-962.0,-1000,149.7,35.4,46.0,51.28252079041733,1,0,1,0,0
139.353,1973,-62,-959.1,-1000,149.4,35.5,46.0,51.28252079041733,1,0,1,0,0
139.502,2181,-34,-956.5,-1000,149.5,35.5,46.1,67.84924086366064,1,0,1,0,0
139.652,2354,-10,-953.5,-1000,149.7,35.6,46.2,69.3186846723125,1,0,1,0,0
139.8,2316,-39,-955.7,-1000,149.6,35.6,46.2,70.26474402990767,1,0,1,0,0
139.915,2302,-10,-955.0,-1000,149.5,35.7,46.3,70.26474402990767,1,0,1,0,0
139.958,2451,28,-954.6,-994,149.2,36.0,46.4,70.26474402990767,1,0,1,0,0
140.15,2418,67,-957.6,-985,149.7,36.0,46.4,70.26474402990767,1,0,1,0,0
140.319,2733,209,-956.9,-954,148.4,36.1,46.5,70.26474402990767,1,0,1,0,0
140.553,2586,263,-959.9,-938,149.1,36.3,47.0,70.26474402990767,1,0,1,0,0
140.702,2828,306,-959.5,-928,149.3,36.3,47.1,63.68657969024185,1,0,1,0,0
140.88,2793,314,-959.2,-927,148.8,36.3,47.2,63.68657969024185,1,0,1,0,0
141.051,2604,377,-963.4,-902,148.5,36.0,47.4,63.68657969024185,1,0,1,0,0
141.202,2631,408,-963.1,-895,148.5,36.1,47.4,63.68657969024185,1,0,1,0,0
141.349,2622,400,-962.9,-897,148.5,36.1,47.6,63.68657969024185,1,0,1,0,0
141.848,2582,415,-964.5,-889,148.9,36.0,47.8,63.68657969024185,1,0,1,0,0
141.89,2749,478,-965.4,-868,148.9,36.0,47.8,63.68657969024185,1,0,1,0,0
141.953,2722,482,-962.7,-877,148.9,36.0,47.8,63.68657969024185,1,0,1,0,0
141.995,2747,443,-963.0,-886,148.9,36.0,47.8,63.68657969024185,1,0,1,0,0
142.039,2651,418,-965.3,-886,148.2,36.0,48.0,63.68657969024185,1,0,1,0,0
142.081,2656,480,-965.6,-867,148.2,36.0,48.0,63.68657969024185,1,0,1,0,0
142.145,2714,550,-965.6,-848,148.2,36.0,48.0,63.68657969024185,1,0,1,0,0
142.187,2531,456,-966.0,-872,148.8,36.1,48.0,63.68657969024185,1,0,1,0,0
142.231,2592,473,-966.7,-865,148.8,36.1,48.0,63.68657969024185,1,0,1,0,0
142.295,2639,512,-966.5,-855,148.8,36.1,48.0,63.68657969024185,1,0,1,0,0
142.337,2587,484,-966.3,-863,148.8,36.1,48.0,63.68657969024185,1,0,1,0,0
142.379,2688,519,-966.0,-855,148.8,36.1,48.0,63.68657969024185,1,0,1,0,0
142.444,2763,606,-965.8,-831,148.8,36.1,48.0,63.68657969024185,1,0,1,0,0
142.486,2647,463,-965.4,-873,148.8,36.1,48.0,63.68657969024185,1,0,1,0,0
142.529,2706,488,-965.3,-866,148.9,36.5,48.5,63.68657969024185,1,0,1,0,0
142.592,2735,545,-964.9,-852,148.9,36.5,48.5,63.68657969024185,1,0,1,0,0
142.634,2749,560,-964.2,-851,148.9,36.5,48.5,63.68657969024185,1,0,1,0,0
142.678,2696,650,-966.3,-816,148.9,36.5,48.5,63.68657969024185,1,0,1,0,0
142.742,2646,540,-965.6,-851,148.9,36.5,48.5,63.68657969024185,1,0,1,0,0
142.784,2802,555,-966.0,-845,148.9,36.5,48.5,63.68657969024185,1,0,1,0,0
142.898,2623,523,-966.6,-851,148.9,36.5,48.5,63.68657969024185,1,0,1,0,0
142.94,2624,598,-966.1,-832,148.9,36.5,48.5,63.68657969024185,1,0,1,0,0
142.999,2733,615,-966.2,-827,147.9,36.5,48.6,63.68657969024185,1,0,1,0,0
143.112,2848,689,-963.3,-821,147.9,36.5,48.6,63.68657969024185,1,0,1,0,0
143.154,2902,661,-964.4,-823,147.9,36.5,48.6,63.68657969024185,1,0,1,0,0
143.238,2896,704,-965.4,-806,147.9,36.5,48.6,63.68657969024185,1,0,1,0,0
143.28,2958,676,-964.0,-821,147.9,36.5,48.6,63.68657969024185,1,0,1,0,0
143.41,2873,706,-964.1,-813,148.1,36.8,48.8,63.68657969024185,1,0,1,0,0
143.452,2950,779,-963.9,-795,148.1,36.8,48.8,63.68657969024185,1,0,1,0,0
143.581,2895,766,-965.6,-788,148.1,36.8,48.8,63.68657969024185,1,0,1,0,0
143.623,3083,857,-963.8,-774,147.7,36.8,49.0,63.68657969024185,1,0,1,0,0
143.688,3021,862,-963.9,-773,147.7,36.8,49.0,63.68657969024185,1,0,1,0,0
143.731,3202,846,-964.5,-773,147.7,36.8,49.0,63.68657969024185,1,0,1,0,0
143.843,3172,930,-963.2,-760,147.5,36.9,49.1,63.68657969024185,1,0,1,0,0
143.886,3222,983,-962.6,-750,147.6,37.0,49.2,63.68657969024185,1,0,1,0,0
143.993,3073,948,-964.9,-743,147.6,37.0,49.2,63.68657969024185,1,0,1,0,0
144.037,3231,963,-964.4,-742,147.1,37.0,49.4,63.68657969024185,1,0,1,0,0
144.079,3284,1102,-962.3,-721,147.1,37.0,49.4,63.68657969024185,1,0,1,0,0
144.184,3260,967,-964.9,-738,147.8,37.0,49.4,63.68657969024185,1,0,1,0,0
144.229,3301,1085,-962.4,-725,147.7,37.0,49.5,63.68657969024185,1,0,1,0,0
144.334,3238,1013,-962.9,-740,147.7,37.0,49.5,63.68657969024185,1,0,1,0,0
144.376,3225,1046,-964.8,-717,147.7,37.1,49.6,63.68657969024185,1,0,1,0,0
144.484,3206,1061,-963.8,-721,147.8,37.1,49.6,63.68657969024185,1,0,1,0,0
144.526,3187,1067,-966.0,-701,147.3,37.1,49.7,63.68657969024185,1,0,1,0,0
144.631,3407,1117,-964.4,-702,147.4,37.2,49.7,63.68657969024185,1,0,1,0,0
144.676,3327,1126,-965.5,-689,147.3,37.2,49.8,50.424963759822994,1,0,1,0,0
144.781,3384,1137,-962.9,-708,147.8,37.2,49.8,50.424963759822994,1,0,1,0,0
144.937,3415,1176,-963.7,-691,146.8,37.2,50.0,50.424963759822994,1,0,1,0,0
145.129,3611,1421,-962.3,-641,147.5,37.2,50.1,50.424963759822994,1,0,1,0,0
145.234,3648,1319,-963.4,-657,147.1,37.2,50.2,50.424963759822994,1,0,1,0,0
145.276,3483,1367,-964.2,-636,147.1,37.3,50.3,50.424963759822994,1,0,1,0,0
145.384,3663,1374,-963.6,-640,147.1,37.3,50.3,50.424963759822994,1,0,1,0,0
145.426,3463,1305,-965.2,-643,147.5,37.3,50.4,50.424963759822994,1,0,1,0,0
145.576,3318,1347,-966.1,-621,146.4,37.3,50.4,50.424963759822994,1,0,1,0,0
145.682,3624,1411,-966.2,-602,147.0,37.3,50.5,50.424963759822994,1,0,1,0,0
145.734,3758,1509,-963.7,-604,146.7,37.2,50.6,50.424963759822994,1,0,1,0,0
145.872,3638,1464,-965.2,-600,146.7,37.2,50.6,50.424963759822994,1,0,1,0,0
145.914,3562,1532,-964.0,-595,146.7,37.2,50.6,50.424963759822994,1,0,1,0,0
146.006,3861,1596,-964.6,-571,146.8,37.2,50.8,50.424963759822994,1,0,1,0,0
146.132,3686,1650,-964.0,-563,146.8,37.2,50.8,50.424963759822994,1,0,1,0,0
146.174,3672,1675,-964.0,-556,146.3,37.3,50.9,50.424963759822994,1,0,1,0,0
146.325,3628,1523,-969.0,-532,147.1,37.3,51.0,50.424963759822994,1,0,1,0,0
146.475,3645,1581,-968.5,-522,146.4,37.3,51.1,50.424963759822994,1,0,1,0,0
146.625,3867,1760,-966.0,-507,146.9,37.5,51.3,50.424963759822994,1,0,1,0,0
146.773,3425,1646,-969.0,-495,146.5,37.5,51.3,50.424963759822994,1,0,1,0,0
146.924,3613,1848,-966.7,-472,146.5,37.5,51.5,50.424963759822994,1,0,1,0,0
147.081,3896,1924,-966.1,-459,146.0,37.5,51.6,50.424963759822994,1,0,1,0,0
147.273,3723,1905,-967.4,-443,146.5,37.6,51.7,50.424963759822994,1,0,1,0,0
147.42,3881,1943,-967.5,-431,146.0,37.8,51.9,50.424963759822994,1,0,1,0,0
147.572,3873,1905,-968.7,-420,146.8,37.8,52.0,50.424963759822994,1,0,1,0,0
147.722,4107,1992,-967.1,-422,146.4,37.8,52.1,50.424963759822994,1,0,1,0,0
147.876,3280,1579,-974.5,-410,146.1,37.8,52.2,50.424963759822994,1,0,1,0,0
148.068,4106,2090,-967.7,-383,146.2,37.9,52.3,59.133287556267646,1,0,1,0,0
148.218,3705,2050,-967.9,-391,146.1,38.0,52.4,59.133287556267646,1,0,1,0,0
148.391,4163,2119,-968.9,-351,144.8,38.2,52.5,64.88288700694285,1,0,1,0,0
148.554,4148,2274,-966.2,-359,145.7,38.2,52.6,64.88288700694285,1,0,1,0,0
148.684,4483,2398,-964.0,-364,145.4,38.2,52.7,64.88288700694285,1,0,1,0,0
148.768,4371,2335,-968.2,-300,145.4,38.4,52.8,61.686121919584956,1,0,1,0,0
148.82,4148,2285,-968.2,-316,145.4,38.4,52.8,61.686121919584956,1,0,1,0,0
148.926,4366,2443,-968.0,-272,145.4,38.4,52.8,61.686121919584956,1,0,1,0,0
148.968,4232,2363,-966.5,-327,145.4,38.4,52.8,61.901274128328375,1,0,1,0,0
149.117,4641,2488,-966.1,-301,144.6,38.4,53.0,61.901274128328375,1,0,1,0,0
149.159,4573,2405,-969.0,-261,145.2,38.4,53.1,61.36873426413367,1,0,1,0,0
149.267,4557,2542,-967.1,-264,145.2,38.4,53.1,61.36873426413367,1,0,1,0,0
149.309,4760,2640,-966.8,-241,145.3,38.4,53.3,58.092622262912954,1,0,1,0,0
149.414,4716,2651,-968.0,-210,145.3,38.4,53.3,58.092622262912954,1,0,1,0,0
149.456,4462,2636,-966.1,-258,144.7,38.4,53.4,58.092622262912954,1,0,1,0,0
149.563,4578,2621,-970.1,-166,144.7,38.4,53.4,58.092622262912954,1,0,1,0,0
149.713,4356,2503,-969.3,-222,145.3,38.4,53.4,58.092622262912954,1,0,1,0,0
149.862,4652,2921,-965.5,-193,144.5,38.4,53.5,58.092622262912954,1,0,1,0,0
150.019,4409,2702,-968.0,-195,144.0,38.3,53.7,58.092622262912954,1,0,1,0,0
